replica,tamanho,algoritmo,localidad,tiempo
94,2,8_1,si,1.6981258392333984
94,2,8_2,si,1.9215590953826904
94,2,16_2,si,1.9153437614440918
94,2,8_1,no,1.6997337341308594
94,2,8_2,no,1.9002933502197266
94,2,16_2,no,1.9186742305755615
94,3,8_1,si,3.8405394554138184
94,3,8_2,si,4.330037355422974
94,3,16_2,si,4.348597049713135
94,3,8_1,no,3.863346815109253
94,3,8_2,no,4.337174415588379
94,3,16_2,no,4.369209289550781
94,4,8_1,si,6.840483903884888
94,4,8_2,si,7.710381507873535
94,4,16_2,si,7.687024831771851
94,4,8_1,no,6.896337509155273
94,4,8_2,no,7.728472709655762
94,4,16_2,no,7.788353681564331
95,1,8_1,si,0.4139375686645508
95,1,8_2,si,0.46280598640441895
95,1,16_2,si,0.46411705017089844
95,1,8_1,no,0.4124794006347656
95,1,8_2,no,0.4626779556274414
95,1,16_2,no,0.4673576354980469
95,2,8_1,si,1.6858296394348145
95,2,8_2,si,1.9082677364349365
95,2,16_2,si,1.9166979789733887
95,2,8_1,no,1.7104651927947998
95,2,8_2,no,1.9138247966766357
95,2,16_2,no,1.9210257530212402
95,3,8_1,si,3.866071939468384
95,3,8_2,si,4.334990501403809
95,3,16_2,si,4.352971792221069
95,3,8_1,no,3.86306095123291
95,3,8_2,no,4.314338684082031
95,3,16_2,no,4.3600850105285645
95,4,8_1,si,6.901655912399292
95,4,8_2,si,7.74760365486145
95,4,16_2,si,7.746081352233887
95,4,8_1,no,6.9223222732543945
95,4,8_2,no,7.709194183349609
95,4,16_2,no,7.8362815380096436
96,1,8_1,si,0.4098184108734131
96,1,8_2,si,0.4627959728240967
96,1,16_2,si,0.4645240306854248
96,1,8_1,no,0.40995240211486816
96,1,8_2,no,0.4603996276855469
96,1,16_2,no,0.4645721912384033
96,2,8_1,si,1.6837639808654785
96,2,8_2,si,1.9102590084075928
96,2,16_2,si,1.9116241931915283
96,2,8_1,no,1.7020268440246582
96,2,8_2,no,1.8997983932495117
96,2,16_2,no,1.9252071380615234
96,3,8_1,si,3.8197038173675537
96,3,8_2,si,4.33196234703064
96,3,16_2,si,4.339761734008789
96,3,8_1,no,3.8704874515533447
96,3,8_2,no,4.3598761558532715
96,3,16_2,no,4.375775098800659
96,4,8_1,si,6.86254620552063
96,4,8_2,si,7.745286703109741
96,4,16_2,si,7.733299493789673
96,4,8_1,no,6.878428220748901
96,4,8_2,no,7.725323915481567
96,4,16_2,no,7.787272930145264
97,1,8_1,si,0.41379404067993164
97,1,8_2,si,0.4641227722167969
97,1,16_2,si,0.4618382453918457
97,1,8_1,no,0.4104275703430176
97,1,8_2,no,0.4599311351776123
97,1,16_2,no,0.4716956615447998
97,2,8_1,si,1.6932291984558105
97,2,8_2,si,1.9042539596557617
97,2,16_2,si,1.9063162803649902
97,2,8_1,no,1.7189791202545166
97,2,8_2,no,1.9114007949829102
97,2,16_2,no,1.9296233654022217
97,3,8_1,si,3.8532845973968506
97,3,8_2,si,4.331721544265747
97,3,16_2,si,4.340967655181885
97,3,8_1,no,3.867274761199951
97,3,8_2,no,4.32570219039917
97,3,16_2,no,4.371780872344971
97,4,8_1,si,6.872607469558716
97,4,8_2,si,7.739264965057373
97,4,16_2,si,7.710174322128296
97,4,8_1,no,6.881297588348389
97,4,8_2,no,7.725967168807983
97,4,16_2,no,7.8018412590026855
98,1,8_1,si,0.4098827838897705
98,1,8_2,si,0.4602203369140625
98,1,16_2,si,0.4637284278869629
98,1,8_1,no,0.40904831886291504
98,1,8_2,no,0.4606189727783203
98,1,16_2,no,0.4652822017669678
98,2,8_1,si,1.6903564929962158
98,2,8_2,si,1.9032645225524902
98,2,16_2,si,1.905714750289917
98,2,8_1,no,1.6982383728027344
98,2,8_2,no,1.8987934589385986
98,2,16_2,no,1.9186656475067139
98,3,8_1,si,3.8741164207458496
98,3,8_2,si,4.3362908363342285
98,3,16_2,si,4.355268478393555
98,3,8_1,no,3.8530235290527344
98,3,8_2,no,4.332571029663086
98,3,16_2,no,4.372138977050781
98,4,8_1,si,6.897125959396362
98,4,8_2,si,7.70151948928833
98,4,16_2,si,7.726294994354248
98,4,8_1,no,6.882488250732422
98,4,8_2,no,7.755916357040405
98,4,16_2,no,7.8275744915008545
99,1,8_1,si,0.40933966636657715
99,1,8_2,si,0.4634709358215332
99,1,16_2,si,0.4646310806274414
99,1,8_1,no,0.41066813468933105
99,1,8_2,no,0.4600789546966553
99,1,16_2,no,0.46347618103027344
99,2,8_1,si,1.6816606521606445
99,2,8_2,si,1.8987181186676025
99,2,16_2,si,1.9140782356262207
99,2,8_1,no,1.6985664367675781
99,2,8_2,no,1.9112815856933594
99,2,16_2,no,1.9246389865875244
99,3,8_1,si,3.8670239448547363
99,3,8_2,si,4.343755006790161
99,3,16_2,si,4.33704686164856
99,3,8_1,no,3.862488031387329
99,3,8_2,no,4.309569597244263
99,3,16_2,no,4.369532823562622
99,4,8_1,si,6.9245970249176025
99,4,8_2,si,7.742414712905884
99,4,16_2,si,7.743180990219116
99,4,8_1,no,6.9029154777526855
99,4,8_2,no,7.72747540473938
99,4,16_2,no,7.813426971435547
100,1,8_1,si,0.405559778213501
100,1,8_2,si,0.4612128734588623
100,1,16_2,si,0.4650590419769287
100,1,8_1,no,0.412506103515625
100,1,8_2,no,0.46266889572143555
100,1,16_2,no,0.46324872970581055
100,2,8_1,si,1.6850013732910156
100,2,8_2,si,1.8897676467895508
100,2,16_2,si,1.9051156044006348
100,2,8_1,no,1.694260597229004
100,2,8_2,no,1.9007105827331543
100,2,16_2,no,1.9249391555786133
100,3,8_1,si,3.8509607315063477
100,3,8_2,si,4.320003986358643
100,3,16_2,si,4.327600002288818
100,3,8_1,no,3.8530561923980713
100,3,8_2,no,4.334208250045776
100,3,16_2,no,4.35943341255188
100,4,8_1,si,6.9122090339660645
100,4,8_2,si,7.778622627258301
100,4,16_2,si,7.7739715576171875
100,4,8_1,no,6.9024269580841064
100,4,8_2,no,7.762444972991943
100,4,16_2,no,7.843750953674316
101,1,8_1,si,0.41228151321411133
101,1,8_2,si,0.46312546730041504
101,1,16_2,si,0.46422338485717773
101,1,8_1,no,0.41328930854797363
101,1,8_2,no,0.46415114402770996
101,1,16_2,no,0.4694368839263916
101,2,8_1,si,1.7024385929107666
101,2,8_2,si,1.9201860427856445
101,2,16_2,si,1.9217634201049805
101,2,8_1,no,1.7066617012023926
101,2,8_2,no,1.8978185653686523
101,2,16_2,no,1.9294946193695068
101,3,8_1,si,3.8319389820098877
101,3,8_2,si,4.326105833053589
101,3,16_2,si,4.312311887741089
101,3,8_1,no,3.8474361896514893
101,3,8_2,no,4.3310301303863525
101,3,16_2,no,4.366822242736816
101,4,8_1,si,6.916585206985474
101,4,8_2,si,7.742541074752808
101,4,16_2,si,7.79335618019104
101,4,8_1,no,6.916059732437134
101,4,8_2,no,7.765164852142334
101,4,16_2,no,7.796257019042969
102,1,8_1,si,0.4083583354949951
102,1,8_2,si,0.46096277236938477
102,1,16_2,si,0.4631516933441162
102,1,8_1,no,0.4103717803955078
102,1,8_2,no,0.4605112075805664
102,1,16_2,no,0.46967482566833496
102,2,8_1,si,1.6897809505462646
102,2,8_2,si,1.913658857345581
102,2,16_2,si,1.9067420959472656
102,2,8_1,no,1.7014856338500977
102,2,8_2,no,1.8989982604980469
102,2,16_2,no,1.915015459060669
102,3,8_1,si,3.83547043800354
102,3,8_2,si,4.307398796081543
102,3,16_2,si,4.329961776733398
102,3,8_1,no,3.878732681274414
102,3,8_2,no,4.314290285110474
102,3,16_2,no,4.37343168258667
102,4,8_1,si,6.9153618812561035
102,4,8_2,si,7.718375205993652
102,4,16_2,si,7.759748697280884
102,4,8_1,no,6.90079927444458
102,4,8_2,no,7.746981620788574
102,4,16_2,no,7.845672845840454
103,1,8_1,si,0.4079105854034424
103,1,8_2,si,0.4591948986053467
103,1,16_2,si,0.4671623706817627
103,1,8_1,no,0.4087553024291992
103,1,8_2,no,0.4613149166107178
103,1,16_2,no,0.4681105613708496
103,2,8_1,si,1.6991088390350342
103,2,8_2,si,1.9109241962432861
103,2,16_2,si,1.9306621551513672
103,2,8_1,no,1.713749647140503
103,2,8_2,no,1.915309190750122
103,2,16_2,no,1.9319822788238525
103,3,8_1,si,3.8643064498901367
103,3,8_2,si,4.33410382270813
103,3,16_2,si,4.315816879272461
103,3,8_1,no,3.85050630569458
103,3,8_2,no,4.330376625061035
103,3,16_2,no,4.372206687927246
103,4,8_1,si,6.861961364746094
103,4,8_2,si,7.73340916633606
103,4,16_2,si,7.739612579345703
103,4,8_1,no,6.901490926742554
103,4,8_2,no,7.765411853790283
103,4,16_2,no,7.783226013183594
104,1,8_1,si,0.41346287727355957
104,1,8_2,si,0.4619452953338623
104,1,16_2,si,0.46563243865966797
104,1,8_1,no,0.40747737884521484
104,1,8_2,no,0.46248769760131836
104,1,16_2,no,0.4705955982208252
104,2,8_1,si,1.7122790813446045
104,2,8_2,si,1.916283130645752
104,2,16_2,si,1.9236729145050049
104,2,8_1,no,1.7137105464935303
104,2,8_2,no,1.9201993942260742
104,2,16_2,no,1.9296631813049316
104,3,8_1,si,3.8250856399536133
104,3,8_2,si,4.343317031860352
104,3,16_2,si,4.324638605117798
104,3,8_1,no,3.8465230464935303
104,3,8_2,no,4.300982236862183
104,3,16_2,no,4.365689992904663
104,4,8_1,si,6.862996339797974
104,4,8_2,si,7.688225507736206
104,4,16_2,si,7.657642602920532
104,4,8_1,no,6.849781036376953
104,4,8_2,no,7.702491760253906
104,4,16_2,no,7.727077484130859
